Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,100
Base Time Seconds,1592995635
Base Time Fractional,.535376620
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
84,2.657734512468e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0008545323508,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:22,.563780320
85,2.769705679384e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0008636362036,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:22,.647520160
86,2.694660724956e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0008727405220,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:22,.731224980
87,2.78638144664e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0008817901835,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:22,.814940260
88,2.79710329778e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0008908754680,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:22,.898682720
89,2.874527490349e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0008999746060,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:22,.982400520
90,2.894777207985e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009090770618,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.066100760
91,2.873337143683e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009181777132,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.149846020
92,2.89954150503e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009272281313,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.233565460
93,2.925750231952e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009363363497,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.317276760
94,2.986497202073e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009454399114,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.400985120
95,3.044864934054e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009545225184,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.484711620
96,2.94242236123e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009636265459,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.568430640
97,2.991261499119e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009727254510,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.652136600
98,2.999600474141e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009817784885,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.735883020
99,3.106804433628e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009908805368,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.819606920
100,3.096083310083e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0009999820031,Amp DC,.001,T,4W,F,F,06/24/2020,10:47:23,.903347480
